z_l1,z_l2,z_fiber,coupling,lens1,lens2,f1_mm,f2_mm,total_len_mm
9.7,14.7,24.7,0.064,49-963,89-411,60.0,10.0,24.7
9.7,16.366666666666664,26.366666666666664,0.064,48-670,LA4249,60.0,10.0,26.366666666666664
9.7,18.03333333333333,28.03333333333333,0.064,36-688,LA4280,54.0,10.0,28.03333333333333
9.7,18.03333333333333,28.03333333333333,0.064,36-690,LA4249,40.0,10.0,28.03333333333333
19.7375,29.08333333333333,47.08333333333333,0.064,84-280,45-694,60.0,18.0,47.08333333333333
23.08333333333333,33.13333333333333,53.23333333333333,0.064,84-280,LA4194,60.0,20.1,53.23333333333333
24.756249999999994,31.416666666666664,56.41666666666666,0.064,LA4042,89-414,60.0,25.0,56.41666666666666
29.774999999999995,48.08333333333333,78.08333333333333,0.064,84-280,48-025,60.0,30.0,78.08333333333333
36.46666666666667,55.46666666666667,93.46666666666668,0.064,49-963,48-273,60.0,38.0,93.46666666666668
9.7,84.7,114.7,0.064,89-412,48-025,15.0,30.0,114.7
9.7,14.1375,24.1375,0.063,48-668,LA4249,18.0,10.0,24.1375
13.891666666666666,18.700000000000003,32.2,0.063,48-026,45-693,40.0,13.5,32.2
19.7375,32.08333333333333,50.08333333333333,0.063,84-280,48-668,60.0,18.0,50.08333333333333
29.774999999999995,48.08333333333333,78.08333333333333,0.063,49-963,84-278,60.0,30.0,78.08333333333333
9.7,180.7,234.7,0.063,48-664,36-688,15.0,54.0,234.7
9.7,199.7,259.7,0.063,48-664,49-963,15.0,60.0,259.7
9.7,13.2625,21.2625,0.062,49-963,70-886,60.0,8.0,21.2625
9.7,14.1375,24.1375,0.062,48-668,89-411,18.0,10.0,24.1375
9.7,14.7,24.7,0.062,45-694,LA4249,18.0,10.0,24.7
9.7,16.366666666666664,26.366666666666664,0.062,84-283,89-411,60.0,10.0,26.366666666666664
9.7,18.03333333333333,28.03333333333333,0.062,84-280,LA4280,60.0,10.0,28.03333333333333
9.7,18.03333333333333,28.03333333333333,0.062,48-670,LA4280,60.0,10.0,28.03333333333333
16.391666666666666,20.950000000000003,34.45,0.062,84-280,45-693,60.0,13.5,34.45
23.083333333333332,32.08333333333333,50.08333333333333,0.062,84-283,45-694,60.0,18.0,50.08333333333333
23.083333333333332,32.08333333333333,50.08333333333333,0.062,84-283,48-668,60.0,18.0,50.08333333333333
19.737499999999997,33.13333333333333,53.233333333333334,0.062,LA4022,LA4194,60.0,20.1,53.233333333333334
24.756249999999994,31.416666666666664,56.41666666666666,0.062,49-963,89-414,60.0,25.0,56.41666666666666
24.756249999999994,35.58333333333333,60.58333333333333,0.062,84-283,89-414,60.0,25.0,60.58333333333333
24.756249999999994,39.75,64.75,0.062,LA4022,48-024,60.0,25.0,64.75
24.756249999999994,43.916666666666664,68.91666666666666,0.062,LA4022,84-277,60.0,25.0,68.91666666666666
9.7,54.7,72.7,0.062,45-693,45-692,13.5,18.0,72.7
9.7,74.7,104.7,0.062,48-664,48-025,15.0,30.0,104.7
9.7,15.583333333333332,25.583333333333332,0.061,48-670,89-411,60.0,10.0,25.583333333333332
9.7,16.366666666666664,26.366666666666664,0.061,84-283,LA4249,60.0,10.0,26.366666666666664
24.756249999999994,29.78333333333333,49.88333333333333,0.061,49-963,LA4647,60.0,20.1,49.88333333333333
29.774999999999995,48.08333333333333,78.08333333333333,0.061,49-963,48-025,60.0,30.0,78.08333333333333
9.7,179.7,239.7,0.061,LA4001,48-670,15.0,60.0,239.7
9.7,189.7,249.7,0.061,48-664,LA4042,15.0,60.0,249.7
9.7,189.7,249.7,0.061,48-664,LA4022,15.0,60.0,249.7
9.7,14.7,24.7,0.06,45-692,89-411,18.0,10.0,24.7
9.7,18.03333333333333,28.03333333333333,0.06,36-690,LA4280,40.0,10.0,28.03333333333333
9.7,18.03333333333333,28.03333333333333,0.06,48-273,LA4249,38.0,10.0,28.03333333333333
13.045833333333333,17.700000000000003,29.700000000000003,0.06,48-670,45-691,60.0,12.0,29.700000000000003
16.391666666666666,23.200000000000003,36.7,0.06,LA4022,45-693,60.0,13.5,36.7
18.6125,30.58333333333333,48.58333333333333,0.06,36-688,48-668,54.0,18.0,48.58333333333333
23.08333333333333,33.13333333333333,53.23333333333333,0.06,84-280,LA4647,60.0,20.1,53.23333333333333
19.7375,33.13333333333333,53.23333333333333,0.06,49-963,LA4194,60.0,20.1,53.23333333333333
36.46666666666667,41.46666666666667,71.46666666666667,0.06,48-670,LA4021,60.0,30.0,71.46666666666667
36.46666666666667,51.46666666666667,81.46666666666667,0.06,49-963,LA4021,60.0,30.0,81.46666666666667
9.7,70.0,90.1,0.06,45-693,LA4647,13.5,20.1,90.1
9.7,100.0,160.2,0.06,89-412,LA4464,15.0,60.2,160.2
9.7,199.7,259.7,0.06,89-412,49-963,15.0,60.0,259.7
16.391666666666666,23.200000000000003,36.7,0.059,84-283,45-693,60.0,13.5,36.7
19.737499999999997,26.08333333333333,44.08333333333333,0.059,48-670,45-692,60.0,18.0,44.08333333333333
19.737499999999997,29.08333333333333,47.08333333333333,0.059,48-670,45-694,60.0,18.0,47.08333333333333
24.756249999999994,43.916666666666664,68.91666666666666,0.059,48-670,LA4002,60.0,25.0,68.91666666666666
9.7,14.7,24.7,0.058,45-694,89-411,18.0,10.0,24.7
9.7,18.03333333333333,28.03333333333333,0.058,48-273,89-411,38.0,10.0,28.03333333333333
13.045833333333333,19.700000000000003,31.700000000000003,0.058,84-283,70-888,60.0,12.0,31.700000000000003
9.7,27.700000000000003,39.7,0.058,48-670,48-666,60.0,12.0,39.7
21.58333333333333,30.58333333333333,48.58333333333333,0.058,36-688,45-694,54.0,18.0,48.58333333333333
23.083333333333332,33.13333333333333,53.233333333333334,0.058,LA4022,LA4647,60.0,20.1,53.233333333333334
36.46666666666667,41.46666666666667,71.46666666666667,0.058,84-280,LA4021,60.0,30.0,71.46666666666667
9.7,63.866666666666674,88.86666666666667,0.058,45-693,36-683,13.5,25.0,88.86666666666667
9.7,73.35000000000001,93.45000000000002,0.058,45-693,LA4194,13.5,20.1,93.45000000000002
23.083333333333332,68.23333333333333,98.33333333333334,0.058,84-283,LA4966,60.0,30.1,98.33333333333334
9.7,84.94999999999999,115.04999999999998,0.058,LA4001,LA4966,15.0,30.1,115.04999999999998
9.7,122.2,167.2,0.058,48-664,84-279,15.0,45.0,167.2
9.7,162.7,216.7,0.058,LA4001,36-688,15.0,54.0,216.7
9.7,159.7,219.7,0.058,89-412,LA4042,15.0,60.0,219.7
9.7,159.7,219.7,0.058,LA4001,84-280,15.0,60.0,219.7
13.083333333333332,158.91666666666666,333.91666666666663,0.058,36-682,LA4034,20.0,175.0,333.91666666666663
9.7,16.366666666666664,26.366666666666664,0.057,LA4022,89-411,60.0,10.0,26.366666666666664
16.391666666666666,20.950000000000003,34.45,0.057,48-670,45-693,60.0,13.5,34.45
19.7375,32.08333333333333,50.08333333333333,0.057,49-963,48-668,60.0,18.0,50.08333333333333
24.756249999999994,43.91666666666666,68.91666666666666,0.057,LA4042,84-277,60.0,25.0,68.91666666666666
9.7,13.7,21.7,0.056,89-413,70-886,20.0,8.0,21.7
11.670833333333333,19.700000000000003,31.700000000000003,0.056,48-273,48-666,38.0,12.0,31.700000000000003
23.08333333333333,52.25,77.25,0.056,49-963,84-277,60.0,25.0,77.25
23.083333333333332,68.08333333333333,98.08333333333333,0.056,84-283,48-025,60.0,30.0,98.08333333333333
9.7,159.7,219.7,0.056,89-412,84-280,15.0,60.0,219.7
9.7,189.7,249.7,0.056,LA4001,LA4022,15.0,60.0,249.7
9.7,11.245833333333332,21.24583333333333,0.055,89-413,LA4280,20.0,10.0,21.24583333333333
19.7375,29.08333333333333,47.08333333333333,0.055,LA4042,45-694,60.0,18.0,47.08333333333333
19.737499999999997,29.08333333333333,47.08333333333333,0.055,LA4022,45-694,60.0,18.0,47.08333333333333
19.737499999999997,32.08333333333333,50.08333333333333,0.055,48-670,48-668,60.0,18.0,50.08333333333333
24.756249999999994,39.75,64.75,0.055,84-280,84-277,60.0,25.0,64.75
9.7,129.7,174.7,0.055,89-412,84-279,15.0,45.0,174.7
43.15833333333333,123.96666666666664,298.96666666666664,0.055,49-963,LA4005,60.0,175.0,298.96666666666664
9.7,18.03333333333333,28.03333333333333,0.054,36-690,89-411,40.0,10.0,28.03333333333333
9.7,18.03333333333333,28.03333333333333,0.054,48-273,LA4280,38.0,10.0,28.03333333333333
19.7375,29.08333333333333,47.08333333333333,0.054,49-963,45-694,60.0,18.0,47.08333333333333
23.083333333333332,33.13333333333333,53.233333333333334,0.054,84-283,LA4647,60.0,20.1,53.233333333333334
9.7,39.8,100.0,0.054,LA4001,LA4464,15.0,60.2,100.0
9.7,159.7,219.7,0.054,48-664,48-670,15.0,60.0,219.7
9.7,189.7,249.7,0.054,89-412,48-670,15.0,60.0,249.7
9.7,13.2625,21.2625,0.053,48-026,70-886,40.0,8.0,21.2625
9.7,88.86666666666667,113.86666666666667,0.053,45-693,LA4002,13.5,25.0,113.86666666666667
9.7,13.7,21.7,0.052,LA4042,70-886,60.0,8.0,21.7
9.7,18.03333333333333,28.03333333333333,0.052,84-280,LA4249,60.0,10.0,28.03333333333333
9.7,18.03333333333333,28.03333333333333,0.052,84-283,LA4280,60.0,10.0,28.03333333333333
16.391666666666666,19.700000000000003,31.700000000000003,0.052,84-280,48-666,60.0,12.0,31.700000000000003
13.045833333333333,19.700000000000003,31.700000000000003,0.052,LA4022,45-691,60.0,12.0,31.700000000000003
9.7,139.7,199.7,0.052,89-412,84-283,15.0,60.0,199.7
9.7,159.7,219.7,0.052,48-664,84-283,15.0,60.0,219.7
43.15833333333333,123.96666666666664,298.96666666666664,0.052,84-280,LA4005,60.0,175.0,298.96666666666664
12.670833333333333,21.700000000000003,33.7,0.051,36-688,48-666,54.0,12.0,33.7
24.756249999999994,31.416666666666664,56.41666666666666,0.051,84-280,89-414,60.0,25.0,56.41666666666666
36.46666666666667,46.46666666666667,76.46666666666667,0.051,84-283,LA4021,60.0,30.0,76.46666666666667
9.7,152.2,197.2,0.051,LA4001,84-279,15.0,45.0,197.2
9.7,13.2625,21.2625,0.05,36-688,70-886,54.0,8.0,21.2625
12.2375,217.25,392.25,0.05,36-682,48-279,20.0,175.0,392.25
9.7,15.033333333333337,23.03333333333333,0.049,49-961,70-886,40.0,8.0,23.03333333333333
9.7,199.7,259.7,0.049,89-412,LA4022,15.0,60.0,259.7
9.7,13.7,21.7,0.048,48-664,70-886,15.0,8.0,21.7
9.7,13.7,21.7,0.048,84-280,70-886,60.0,8.0,21.7
12.9,35.03333333333333,43.03333333333333,0.048,89-412,70-886,15.0,8.0,43.03333333333333
19.7375,32.08333333333333,50.08333333333333,0.048,LA4042,48-668,60.0,18.0,50.08333333333333
36.46666666666667,51.46666666666667,81.46666666666667,0.048,LA4022,LA4021,60.0,30.0,81.46666666666667
43.15833333333333,123.96666666666665,298.96666666666664,0.048,48-670,LA4005,60.0,175.0,298.96666666666664
9.7,16.366666666666664,26.366666666666664,0.047,LA4042,LA4280,60.0,10.0,26.366666666666664
9.7,13.7,21.7,0.046,45-694,70-886,18.0,8.0,21.7
9.7,18.03333333333333,28.03333333333333,0.046,LA4022,LA4280,60.0,10.0,28.03333333333333
12.099999999999998,37.16666666666666,45.16666666666666,0.046,LA4001,70-886,15.0,8.0,45.16666666666666
9.7,59.7,89.7,0.046,45-693,49-959,13.5,30.0,89.7
9.7,139.7,199.7,0.046,LA4001,84-283,15.0,60.0,199.7
43.15833333333333,123.96666666666664,298.96666666666664,0.046,LA4042,LA4005,60.0,175.0,298.96666666666664
9.7,447.2,622.2,0.046,LA4001,48-279,15.0,175.0,622.2
19.737499999999997,32.08333333333333,50.08333333333333,0.045,LA4022,48-668,60.0,18.0,50.08333333333333
9.7,13.2625,21.2625,0.044,36-681,70-886,22.0,8.0,21.2625
9.7,13.7,21.7,0.044,36-682,70-886,20.0,8.0,21.7
9.7,14.416666666666664,22.416666666666664,0.044,48-668,70-886,18.0,8.0,22.416666666666664
13.045833333333333,23.700000000000003,35.7,0.044,49-963,48-666,60.0,12.0,35.7
9.7,309.7,429.7,0.044,48-664,84-285,15.0,120.0,429.7
9.7,88.86666666666667,113.86666666666667,0.043,45-693,84-277,13.5,25.0,113.86666666666667
9.7,369.7,489.7,0.043,89-412,84-285,15.0,120.0,489.7
9.7,13.7,21.7,0.042,45-692,70-886,18.0,8.0,21.7
9.7,16.366666666666667,24.366666666666667,0.042,LA4022,70-886,60.0,8.0,24.366666666666667
13.045833333333333,23.700000000000003,35.7,0.042,84-283,48-666,60.0,12.0,35.7
9.7,84.7,114.7,0.042,45-693,84-278,13.5,30.0,114.7
9.7,104.7,134.7,0.042,45-693,48-025,13.5,30.0,134.7
9.7,505.53333333333336,680.5333333333333,0.042,LA4001,LA4034,15.0,175.0,680.5333333333333
9.7,15.033333333333337,23.03333333333333,0.041,48-670,70-886,60.0,8.0,23.03333333333333
16.391666666666666,21.700000000000003,33.7,0.041,LA4022,48-666,60.0,12.0,33.7
9.7,563.8666666666667,738.8666666666667,0.041,LA4001,LA4005,15.0,175.0,738.8666666666667
9.7,16.366666666666667,24.366666666666667,0.04,84-283,70-886,60.0,8.0,24.366666666666667
43.15833333333333,65.63333333333334,240.63333333333333,0.04,LA4022,LA4005,60.0,175.0,240.63333333333333
36.46666666666667,182.3,357.3,0.04,84-283,LA4005,60.0,175.0,357.3
33.46666666666667,295.9666666666667,470.9666666666667,0.04,36-688,LA4005,54.0,175.0,470.9666666666667
16.391666666666666,19.700000000000003,31.700000000000003,0.039,LA4042,48-666,60.0,12.0,31.700000000000003
9.7,12.7,18.7,0.038,84-280,LA4036,60.0,6.0,18.7
9.7,80.53333333333335,105.53333333333336,0.038,45-693,89-414,13.5,25.0,105.53333333333336
9.7,309.7,429.7,0.038,LA4001,84-285,15.0,120.0,429.7
9.7,563.8666666666667,738.8666666666667,0.037,89-412,48-279,15.0,175.0,738.8666666666667
9.7,11.525,17.525,0.036,89-413,LA4026,20.0,6.0,17.525
9.7,12.7,18.7,0.036,36-682,LA4036,20.0,6.0,18.7
9.7,19.03333333333333,27.03333333333333,0.036,48-273,70-886,38.0,8.0,27.03333333333333
9.7,330.53333333333336,505.53333333333336,0.036,48-664,48-279,15.0,175.0,505.53333333333336
9.7,388.8666666666667,563.8666666666667,0.036,48-664,LA4034,15.0,175.0,563.8666666666667
9.7,13.7,19.7,0.035,36-688,LA4036,54.0,6.0,19.7
9.7,88.86666666666667,113.86666666666667,0.035,45-693,48-024,13.5,25.0,113.86666666666667
9.7,104.7,134.7,0.035,45-693,LA4021,13.5,30.0,134.7
9.7,107.2,152.2,0.035,45-693,84-279,13.5,45.0,152.2
9.7,18.7,24.7,0.034,LA4001,LA4036,15.0,6.0,24.7
9.7,84.94999999999999,115.04999999999998,0.034,45-693,LA4936,13.5,30.1,115.04999999999998
9.7,188.35833333333332,363.35833333333335,0.034,89-412,LA4005,15.0,175.0,363.35833333333335
9.7,447.2000000000001,622.2,0.034,89-412,LA4034,15.0,175.0,622.2
9.7,17.7,25.7,0.033,36-690,70-886,40.0,8.0,25.7
9.7,27.7,33.7,0.033,45-693,LA4036,13.5,6.0,33.7
10.579166666666666,28.7,34.7,0.033,45-693,70-884,13.5,6.0,34.7
9.7,105.01666666666668,135.11666666666667,0.033,45-693,LA4966,13.5,30.1,135.11666666666667
9.7,12.7,18.7,0.032,LA4042,70-884,60.0,6.0,18.7
9.7,13.7,19.7,0.032,48-026,LA4036,40.0,6.0,19.7
9.7,22.7,28.7,0.032,45-693,LA4026,13.5,6.0,28.7
9.7,199.7,259.7,0.032,45-693,LA4042,13.5,60.0,259.7
9.7,447.2,622.2,0.032,48-664,LA4005,15.0,175.0,622.2
9.7,12.3875,18.3875,0.031,LA4042,70-883,60.0,6.0,18.3875
9.7,14.7,20.7,0.031,48-670,LA4026,60.0,6.0,20.7
9.7,12.3875,18.3875,0.03,LA4042,LA4026,60.0,6.0,18.3875
9.7,12.7,18.7,0.03,45-694,70-883,18.0,6.0,18.7
9.7,12.7,18.7,0.03,36-681,70-883,22.0,6.0,18.7
9.7,16.7,22.7,0.03,LA4001,70-883,15.0,6.0,22.7
9.7,189.7,249.7,0.03,45-693,LA4022,13.5,60.0,249.7
9.7,14.7,20.7,0.029,48-670,LA4036,60.0,6.0,20.7
9.7,15.7,21.7,0.029,84-283,LA4026,60.0,6.0,21.7
9.7,12.7,18.7,0.028,45-692,70-883,18.0,6.0,18.7
9.7,12.7,18.7,0.028,45-692,LA4026,18.0,6.0,18.7
9.7,12.7,18.7,0.028,45-692,70-884,18.0,6.0,18.7
9.7,12.7,18.7,0.028,45-692,LA4036,18.0,6.0,18.7
9.7,12.7,18.7,0.028,45-694,LA4036,18.0,6.0,18.7
9.7,12.7,18.7,0.028,36-681,70-884,22.0,6.0,18.7
9.7,12.7,18.7,0.028,36-682,70-884,20.0,6.0,18.7
9.7,14.7,20.7,0.028,49-961,70-884,40.0,6.0,20.7
9.7,16.7,22.7,0.028,48-664,70-884,15.0,6.0,22.7
9.7,162.7,216.7,0.028,45-693,36-688,13.5,54.0,216.7
9.7,12.3875,18.3875,0.027,LA4042,LA4036,60.0,6.0,18.3875
9.7,14.7,20.7,0.027,49-961,70-883,40.0,6.0,20.7
9.7,12.7,18.7,0.026,89-412,LA4026,15.0,6.0,18.7
9.7,12.7,18.7,0.026,84-280,LA4026,60.0,6.0,18.7
9.7,13.25,19.25,0.026,84-280,70-883,60.0,6.0,19.25
9.7,13.7,19.7,0.026,48-668,LA4036,18.0,6.0,19.7
9.7,14.7,20.7,0.026,48-026,70-883,40.0,6.0,20.7
9.7,17.7,23.7,0.026,36-690,70-883,40.0,6.0,23.7
9.7,20.7,26.7,0.026,48-664,LA4036,15.0,6.0,26.7
9.7,22.7,28.7,0.026,45-693,70-883,13.5,6.0,28.7
9.7,130.03333333333333,168.03333333333333,0.026,45-693,48-273,13.5,38.0,168.03333333333333
9.7,11.525,17.525,0.025,89-413,LA4036,20.0,6.0,17.525
9.7,13.25,19.25,0.025,84-280,70-884,60.0,6.0,19.25
9.7,13.7,19.7,0.025,48-026,LA4026,40.0,6.0,19.7
9.7,17.7,23.7,0.025,LA4001,70-884,15.0,6.0,23.7
9.7,20.7,26.7,0.025,89-412,LA4036,15.0,6.0,26.7
9.7,199.7,259.7,0.025,45-693,84-283,13.5,60.0,259.7
9.7,12.7,18.7,0.024,89-412,70-884,15.0,6.0,18.7
9.7,12.7,18.7,0.024,89-413,70-884,20.0,6.0,18.7
9.7,12.7,18.7,0.024,45-694,70-884,18.0,6.0,18.7
9.7,12.7,18.7,0.024,36-682,LA4026,20.0,6.0,18.7
9.7,13.25,19.25,0.024,45-694,LA4026,18.0,6.0,19.25
9.7,13.25,19.25,0.024,36-681,LA4026,22.0,6.0,19.25
9.7,13.7,19.7,0.024,36-688,70-883,54.0,6.0,19.7
9.7,14.7,20.7,0.024,49-961,LA4036,40.0,6.0,20.7
9.7,15.7,21.7,0.024,84-283,70-883,60.0,6.0,21.7
9.7,16.7,22.7,0.024,LA4001,LA4026,15.0,6.0,22.7
9.7,18.7,24.7,0.024,48-273,LA4026,38.0,6.0,24.7
9.7,139.7,199.7,0.024,45-693,48-670,13.5,60.0,199.7
9.7,13.7,19.7,0.023,49-963,LA4026,60.0,6.0,19.7
9.7,15.8375,21.8375,0.023,48-664,LA4026,15.0,6.0,21.8375
9.7,199.7,259.7,0.023,45-693,49-963,13.5,60.0,259.7
9.7,12.3875,18.3875,0.022,48-664,70-883,15.0,6.0,18.3875
9.7,13.25,19.25,0.022,36-682,70-883,20.0,6.0,19.25
9.7,14.7,20.7,0.022,49-961,LA4026,40.0,6.0,20.7
9.7,14.7,20.7,0.022,49-963,70-883,60.0,6.0,20.7
9.7,14.7,20.7,0.022,48-670,70-883,60.0,6.0,20.7
9.7,16.7,22.7,0.022,LA4022,LA4026,60.0,6.0,22.7
9.7,17.7,23.7,0.022,36-690,LA4036,40.0,6.0,23.7
9.7,18.7,24.7,0.022,48-273,LA4036,38.0,6.0,24.7
9.7,140.13333333333333,200.3333333333333,0.022,45-693,LA4464,13.5,60.2,200.3333333333333
9.7,11.525,17.525,0.021,89-413,70-883,20.0,6.0,17.525
9.7,13.7,19.7,0.021,49-963,LA4036,60.0,6.0,19.7
9.7,14.7,20.7,0.021,LA4022,LA4036,60.0,6.0,20.7
9.7,15.7,21.7,0.021,84-283,LA4036,60.0,6.0,21.7
9.7,199.7,259.7,0.021,45-693,84-280,13.5,60.0,259.7
9.7,13.033333333333331,17.03333333333333,0.02,36-682,LA4024,20.0,4.0,17.03333333333333
9.7,12.7,18.7,0.02,89-412,70-883,15.0,6.0,18.7
9.7,12.7,18.7,0.02,36-681,LA4036,22.0,6.0,18.7
9.7,13.7,19.7,0.02,48-668,LA4026,18.0,6.0,19.7
9.7,13.7,19.7,0.02,36-688,LA4026,54.0,6.0,19.7
9.7,14.7,20.7,0.02,48-668,70-883,18.0,6.0,20.7
9.7,14.7,20.7,0.02,48-668,70-884,18.0,6.0,20.7
9.7,14.7,20.7,0.02,LA4022,70-884,60.0,6.0,20.7
9.7,15.7,21.7,0.02,LA4022,70-883,60.0,6.0,21.7
9.7,14.7,20.7,0.019,48-670,70-884,60.0,6.0,20.7
9.7,15.7,21.7,0.019,84-283,70-884,60.0,6.0,21.7
9.7,13.033333333333331,17.03333333333333,0.018,48-026,LA4024,40.0,4.0,17.03333333333333
9.7,14.7,20.7,0.018,48-026,70-884,40.0,6.0,20.7
9.7,14.7,20.7,0.018,36-688,70-884,54.0,6.0,20.7
9.7,14.7,20.7,0.018,49-963,70-884,60.0,6.0,20.7
9.7,13.033333333333331,17.03333333333333,0.016,45-693,70-882,13.5,4.0,17.03333333333333
9.7,15.7,19.7,0.016,LA4022,LA4024,60.0,4.0,19.7
9.7,15.7,19.7,0.016,84-283,LA4024,60.0,4.0,19.7
9.7,18.7,24.7,0.016,36-690,LA4026,40.0,6.0,24.7
9.7,18.7,24.7,0.016,36-690,70-884,40.0,6.0,24.7
9.7,11.7,15.7,0.014,48-664,70-882,15.0,4.0,15.7
9.7,12.366666666666667,16.366666666666667,0.014,LA4042,LA4024,60.0,4.0,16.366666666666667
9.7,13.033333333333331,17.03333333333333,0.014,45-694,70-882,18.0,4.0,17.03333333333333
9.7,18.7,24.7,0.014,48-273,70-883,38.0,6.0,24.7
9.7,18.7,24.7,0.014,48-273,70-884,38.0,6.0,24.7
9.7,11.5125,15.5125,0.013,89-413,LA4024,20.0,4.0,15.5125
9.7,13.033333333333331,17.03333333333333,0.013,36-681,70-882,22.0,4.0,17.03333333333333
9.7,11.7,15.7,0.012,45-692,LA4024,18.0,4.0,15.7
9.7,15.7,19.7,0.012,LA4001,70-882,15.0,4.0,19.7
9.7,309.7,429.7,0.012,45-693,84-285,13.5,120.0,429.7
9.7,12.083333333333332,16.083333333333332,0.011,48-664,LA4024,15.0,4.0,16.083333333333332
9.7,12.366666666666667,16.366666666666667,0.011,LA4042,70-882,60.0,4.0,16.366666666666667
9.7,13.033333333333331,17.03333333333333,0.011,36-681,LA4024,22.0,4.0,17.03333333333333
9.7,13.7,17.7,0.011,49-963,LA4024,60.0,4.0,17.7
9.7,13.033333333333331,17.03333333333333,0.01,45-694,LA4024,18.0,4.0,17.03333333333333
9.7,13.033333333333331,17.03333333333333,0.01,48-026,70-882,40.0,4.0,17.03333333333333
9.7,13.033333333333331,17.03333333333333,0.01,84-280,LA4024,60.0,4.0,17.03333333333333
9.7,13.7,17.7,0.01,36-688,70-882,54.0,4.0,17.7
9.7,13.7,17.7,0.01,49-963,70-882,60.0,4.0,17.7
9.7,14.366666666666664,18.366666666666667,0.01,49-961,LA4024,40.0,4.0,18.366666666666667
9.7,15.7,19.7,0.01,45-693,LA4024,13.5,4.0,19.7
9.7,15.7,19.7,0.01,LA4001,LA4024,15.0,4.0,19.7
9.7,447.2,622.2,0.01,45-693,LA4005,13.5,175.0,622.2
9.7,11.5125,15.5125,0.009,89-412,70-882,15.0,4.0,15.5125
9.7,12.083333333333332,16.083333333333332,0.009,45-692,70-882,18.0,4.0,16.083333333333332
9.7,13.7,17.7,0.009,48-668,70-882,18.0,4.0,17.7
9.7,13.7,17.7,0.009,48-668,LA4024,18.0,4.0,17.7
9.7,476.3666666666667,651.3666666666667,0.009,45-693,48-279,13.5,175.0,651.3666666666667
9.7,11.7,15.7,0.008,89-412,LA4024,15.0,4.0,15.7
9.7,15.033333333333333,19.03333333333333,0.008,LA4022,70-882,60.0,4.0,19.03333333333333
9.7,18.366666666666667,22.366666666666667,0.008,36-690,70-882,40.0,4.0,22.366666666666667
9.7,13.033333333333331,17.03333333333333,0.007,84-280,70-882,60.0,4.0,17.03333333333333
9.7,14.366666666666664,18.366666666666667,0.007,48-670,70-882,60.0,4.0,18.366666666666667
9.7,11.7,15.7,0.006,89-413,70-882,20.0,4.0,15.7
9.7,13.033333333333331,17.03333333333333,0.006,36-682,70-882,20.0,4.0,17.03333333333333
9.7,14.366666666666664,18.366666666666667,0.006,36-688,LA4024,54.0,4.0,18.366666666666667
9.7,14.366666666666664,18.366666666666667,0.006,49-961,70-882,40.0,4.0,18.366666666666667
9.7,15.7,19.7,0.006,84-283,70-882,60.0,4.0,19.7
9.7,17.03333333333333,21.03333333333333,0.006,48-273,70-882,38.0,4.0,21.03333333333333
9.7,17.03333333333333,21.03333333333333,0.006,48-273,LA4024,38.0,4.0,21.03333333333333
9.7,272.2,447.2,0.006,45-693,LA4034,13.5,175.0,447.2
9.7,14.366666666666664,18.366666666666667,0.004,48-670,LA4024,60.0,4.0,18.366666666666667
9.7,11.7,15.7,0.0,36-690,LA4024,40.0,4.0,15.7
